MRUN,PROM_NOTAS_ALU,NIVEL_CARRERA_2
22613649,5.3,Carreras T̩cnicas
14068426,5.1,Carreras T̩cnicas
17806582,5.2,Carreras T̩cnicas
21545237,5.6,Carreras T̩cnicas
8092243,6.6,Carreras T̩cnicas
24012131,5.7,Carreras T̩cnicas
2853246,5.5,Carreras T̩cnicas
22613648,5.4,Carreras T̩cnicas
13865250,6.7,Carreras T̩cnicas
20274270,5.5,Carreras T̩cnicas
2217114,6.3,Carreras T̩cnicas
7675166,5.7,Carreras T̩cnicas
15584689,6.5,Carreras T̩cnicas
14184785,5.8,Carreras T̩cnicas
12381187,5.0,Carreras T̩cnicas
23163233,6.2,Carreras T̩cnicas
14517115,6.0,Carreras T̩cnicas
13550038,5.4,Carreras T̩cnicas
16219994,5.9,Carreras T̩cnicas
14257234,5.1,Carreras T̩cnicas
5915116,5.6,Carreras T̩cnicas
12857609,5.6,Carreras T̩cnicas
10085673,5.7,Carreras T̩cnicas
8382876,5.5,Carreras T̩cnicas
1107605,5.9,Carreras T̩cnicas
9017867,5.7,Carreras T̩cnicas
573595,5.3,Carreras T̩cnicas
11716735,5.4,Carreras T̩cnicas
2637671,5.8,Carreras T̩cnicas
15454350,5.4,Carreras T̩cnicas
7342789,5.2,Carreras T̩cnicas
2204428,5.6,Carreras T̩cnicas
9046377,5.9,Carreras T̩cnicas
21127676,5.5,Carreras T̩cnicas
16854787,5.8,Carreras T̩cnicas
6910068,5.6,Carreras T̩cnicas
7763513,5.5,Carreras T̩cnicas
10534471,5.5,Carreras T̩cnicas
15139557,6.4,Carreras T̩cnicas
16741713,5.5,Carreras T̩cnicas
16842252,5.6,Carreras T̩cnicas
21548529,5.3,Carreras T̩cnicas
1889003,5.8,Carreras T̩cnicas
9265184,5.5,Carreras T̩cnicas
9466822,5.1,Carreras T̩cnicas
12311396,6.0,Carreras T̩cnicas
17218978,6.0,Carreras T̩cnicas
14879533,5.2,Carreras T̩cnicas
18719009,5.4,Carreras T̩cnicas
20220584,4.6,Carreras T̩cnicas
8139959,5.7,Carreras T̩cnicas
3766328,6.0,Carreras T̩cnicas
561068,5.1,Carreras T̩cnicas
17015507,6.0,Carreras T̩cnicas
7071795,4.6,Carreras T̩cnicas
11675664,5.0,Carreras T̩cnicas
1629184,6.0,Carreras T̩cnicas
2799482,6.2,Carreras T̩cnicas
23554652,5.4,Carreras T̩cnicas
157040,5.2,Carreras T̩cnicas
21952920,5.8,Carreras T̩cnicas
19816613,5.2,Carreras T̩cnicas
1657571,5.8,Carreras T̩cnicas
11805713,5.1,Carreras T̩cnicas
1009918,4.8,Carreras T̩cnicas
274213,5.6,Carreras T̩cnicas
6250417,5.9,Carreras T̩cnicas
1009919,6.2,Carreras T̩cnicas
6683470,5.0,Carreras T̩cnicas
8920081,5.6,Carreras T̩cnicas
22171059,6.4,Carreras T̩cnicas
11590529,5.4,Carreras T̩cnicas
4575359,5.4,Carreras T̩cnicas
12586150,5.9,Carreras T̩cnicas
11417475,5.5,Carreras T̩cnicas
24768385,5.4,Carreras T̩cnicas
21231537,4.9,Carreras T̩cnicas
13219940,6.1,Carreras T̩cnicas
18229065,5.9,Carreras T̩cnicas
17059469,5.7,Carreras T̩cnicas
15025158,5.6,Carreras T̩cnicas
5529594,5.2,Carreras T̩cnicas
24120005,5.2,Carreras T̩cnicas
722457,6.4,Carreras T̩cnicas
10667008,5.2,Carreras T̩cnicas
8530846,4.5,Carreras T̩cnicas
13337233,4.8,Carreras T̩cnicas
7131362,5.1,Carreras T̩cnicas
12371280,5.6,Carreras T̩cnicas
20814289,5.5,Carreras T̩cnicas
3955818,6.1,Carreras T̩cnicas
2555212,5.9,Carreras T̩cnicas
14737299,5.5,Carreras T̩cnicas
7361352,5.3,Carreras T̩cnicas
13134986,5.2,Carreras T̩cnicas
24900033,5.8,Carreras T̩cnicas
3539027,5.3,Carreras T̩cnicas
19993561,5.4,Carreras T̩cnicas
10047366,6.0,Carreras T̩cnicas
18490757,5.1,Carreras T̩cnicas
21695927,5.2,Carreras T̩cnicas
17800096,5.0,Carreras T̩cnicas
12892162,6.6,Carreras T̩cnicas
19733486,5.5,Carreras T̩cnicas
15129730,5.6,Carreras T̩cnicas
1243929,5.5,Carreras T̩cnicas
5517026,6.3,Carreras T̩cnicas
22836749,5.5,Carreras T̩cnicas
12256951,6.3,Carreras T̩cnicas
21234240,5.1,Carreras T̩cnicas
16860761,5.1,Carreras T̩cnicas
24237016,5.7,Carreras T̩cnicas
2643713,5.0,Carreras T̩cnicas
12790603,5.4,Carreras T̩cnicas
1575004,6.1,Carreras T̩cnicas
5646487,6.0,Carreras T̩cnicas
14942765,5.2,Carreras T̩cnicas
1158166,4.8,Carreras T̩cnicas
15908768,5.5,Carreras T̩cnicas
6830943,5.2,Carreras T̩cnicas
5504430,5.2,Carreras T̩cnicas
19822719,5.3,Carreras T̩cnicas
5706401,6.2,Carreras T̩cnicas
14684129,5.6,Carreras T̩cnicas
12576410,5.5,Carreras T̩cnicas
24758572,6.3,Carreras T̩cnicas
13644150,5.2,Carreras T̩cnicas
17382365,6.0,Carreras T̩cnicas
2226548,5.6,Carreras T̩cnicas
12374605,6.3,Carreras T̩cnicas
21020556,6.1,Carreras T̩cnicas
7453109,5.8,Carreras T̩cnicas
5216414,5.6,Carreras T̩cnicas
1044323,5.8,Carreras T̩cnicas
17498776,5.4,Carreras T̩cnicas
4884367,5.0,Carreras T̩cnicas
4249054,5.3,Carreras T̩cnicas
19838693,5.1,Carreras T̩cnicas
17167862,5.6,Carreras T̩cnicas
15924505,5.1,Carreras T̩cnicas
20198035,5.9,Carreras T̩cnicas
7655986,4.8,Carreras T̩cnicas
11596455,5.3,Carreras T̩cnicas
8926048,6.3,Carreras T̩cnicas
10527920,5.4,Carreras T̩cnicas
23244761,5.8,Carreras T̩cnicas
8724334,4.8,Carreras T̩cnicas
14699828,6.3,Carreras T̩cnicas
4119876,5.6,Carreras T̩cnicas
13097449,5.7,Carreras T̩cnicas
2815813,6.8,Carreras T̩cnicas
12327736,5.6,Carreras T̩cnicas
12861374,6.3,Carreras T̩cnicas
18837172,6.3,Carreras T̩cnicas
6582895,4.8,Carreras T̩cnicas
1241678,6.1,Carreras T̩cnicas
4980370,5.3,Carreras T̩cnicas
13958147,5.1,Carreras T̩cnicas
22300470,5.0,Carreras T̩cnicas
2483938,5.1,Carreras T̩cnicas
6655570,5.3,Carreras T̩cnicas
7723115,5.4,Carreras T̩cnicas
24379245,5.6,Carreras T̩cnicas
15733529,6.1,Carreras T̩cnicas
14232506,5.5,Carreras T̩cnicas
2382871,5.1,Carreras T̩cnicas
11995997,5.4,Carreras T̩cnicas
13281114,5.3,Carreras T̩cnicas
19054414,5.3,Carreras T̩cnicas
23962252,5.2,Carreras T̩cnicas
21624769,5.6,Carreras T̩cnicas
14681877,5.5,Carreras T̩cnicas
17019306,5.8,Carreras T̩cnicas
19054413,5.6,Carreras T̩cnicas
1531963,5.2,Carreras T̩cnicas
9673139,5.6,Carreras T̩cnicas
9240527,6.6,Carreras T̩cnicas
10741140,5.9,Carreras T̩cnicas
22058258,5.7,Carreras T̩cnicas
8070771,5.7,Carreras T̩cnicas
4866133,5.2,Carreras T̩cnicas
21422354,5.1,Carreras T̩cnicas
1864413,5.2,Carreras T̩cnicas
20786800,5.8,Carreras T̩cnicas
10741141,5.3,Carreras T̩cnicas
3264501,5.4,Carreras T̩cnicas
24524634,5.5,Carreras T̩cnicas
710880,5.8,Carreras T̩cnicas
9357318,6.0,Carreras T̩cnicas
11392825,5.4,Carreras T̩cnicas
9790247,5.2,Carreras T̩cnicas
5084884,5.7,Carreras T̩cnicas
22608133,5.4,Carreras T̩cnicas
6687206,4.7,Carreras T̩cnicas
24743723,5.5,Carreras T̩cnicas
12460978,6.0,Carreras T̩cnicas
1880212,5.1,Carreras T̩cnicas
15765150,5.6,Carreras T̩cnicas
24483577,4.9,Carreras T̩cnicas
17990,5.2,Carreras T̩cnicas
19779169,5.7,Carreras T̩cnicas
15303566,6.1,Carreras T̩cnicas
4089446,5.6,Carreras T̩cnicas
11132785,6.6,Carreras T̩cnicas
15966707,5.1,Carreras T̩cnicas
24410946,6.3,Carreras T̩cnicas
7523742,5.0,Carreras T̩cnicas
13730024,4.6,Carreras T̩cnicas
3584093,5.4,Carreras T̩cnicas
20038591,6.5,Carreras T̩cnicas
23343146,5.6,Carreras T̩cnicas
17569269,5.4,Carreras T̩cnicas
6254162,5.3,Carreras T̩cnicas
23230131,5.3,Carreras T̩cnicas
23027982,6.0,Carreras T̩cnicas
20026133,5.8,Carreras T̩cnicas
2936490,5.3,Carreras T̩cnicas
1232373,6.2,Carreras T̩cnicas
15118233,5.7,Carreras T̩cnicas
10845958,5.8,Carreras T̩cnicas
2503071,5.5,Carreras T̩cnicas
20891736,6.0,Carreras T̩cnicas
8911304,5.5,Carreras T̩cnicas
17788574,6.1,Carreras T̩cnicas
3109764,5.1,Carreras T̩cnicas
19766424,5.0,Carreras T̩cnicas
19130240,5.2,Carreras T̩cnicas
22335326,6.4,Carreras T̩cnicas
972735,6.7,Carreras T̩cnicas
8016911,6.4,Carreras T̩cnicas
4812329,5.5,Carreras T̩cnicas
2170310,5.5,Carreras T̩cnicas
13284329,6.1,Carreras T̩cnicas
1535170,5.2,Carreras T̩cnicas
23864534,5.9,Carreras T̩cnicas
21295330,5.9,Carreras T̩cnicas
13818414,5.7,Carreras T̩cnicas
2170309,5.1,Carreras T̩cnicas
11468576,6.3,Carreras T̩cnicas
17775960,4.8,Carreras T̩cnicas
16909049,5.9,Carreras T̩cnicas
14773123,5.6,Carreras T̩cnicas
7931470,5.1,Carreras T̩cnicas
7729716,5.1,Carreras T̩cnicas
20114084,5.4,Carreras T̩cnicas
24920160,6.2,Carreras T̩cnicas
24184493,5.6,Carreras T̩cnicas
8264028,5.4,Carreras T̩cnicas
22784402,5.0,Carreras T̩cnicas
17342573,6.1,Carreras T̩cnicas
916229,5.1,Carreras T̩cnicas
18438528,5.4,Carreras T̩cnicas
9894270,5.4,Carreras T̩cnicas
7656996,5.3,Carreras T̩cnicas
19507325,5.6,Carreras T̩cnicas
14700838,5.6,Carreras T̩cnicas
10962549,5.8,Carreras T̩cnicas
5622391,4.7,Carreras T̩cnicas
23980771,6.2,Carreras T̩cnicas
4856200,5.8,Carreras T̩cnicas
11265682,5.5,Carreras T̩cnicas
20776861,5.9,Carreras T̩cnicas
8595031,6.4,Carreras T̩cnicas
3254618,4.9,Carreras T̩cnicas
21946737,6.1,Carreras T̩cnicas
22064257,5.9,Carreras T̩cnicas
6345293,5.9,Carreras T̩cnicas
2505818,6.3,Carreras T̩cnicas
1336405,5.9,Carreras T̩cnicas
12017867,4.7,Carreras T̩cnicas
9981962,5.2,Carreras T̩cnicas
13085518,5.0,Carreras T̩cnicas
4742471,4.9,Carreras T̩cnicas
18988105,6.2,Carreras T̩cnicas
8841526,5.0,Carreras T̩cnicas
3400702,6.5,Carreras T̩cnicas
12046083,5.1,Carreras T̩cnicas
17486678,5.8,Carreras T̩cnicas
19088758,5.7,Carreras T̩cnicas
15350293,5.0,Carreras T̩cnicas
22193234,5.1,Carreras T̩cnicas
23535928,5.3,Carreras T̩cnicas
16592916,5.4,Carreras T̩cnicas
7513960,6.6,Carreras T̩cnicas
20780190,5.2,Carreras T̩cnicas
2926558,5.6,Carreras T̩cnicas
6130960,5.1,Carreras T̩cnicas
18846474,4.7,Carreras T̩cnicas
18744795,5.5,Carreras T̩cnicas
12337146,5.8,Carreras T̩cnicas
1120727,6.3,Carreras T̩cnicas
15108323,6.0,Carreras T̩cnicas
10836053,5.6,Carreras T̩cnicas
6996029,4.9,Carreras T̩cnicas
2290781,5.4,Carreras T̩cnicas
17373546,5.1,Carreras T̩cnicas
12134381,5.5,Carreras T̩cnicas
9464107,6.0,Carreras T̩cnicas
10430983,5.8,Carreras T̩cnicas
8295052,5.2,Carreras T̩cnicas
18541803,5.2,Carreras T̩cnicas
15237241,6.3,Carreras T̩cnicas
5191730,5.9,Carreras T̩cnicas
2622424,5.7,Carreras T̩cnicas
19076203,5.4,Carreras T̩cnicas
2537217,5.1,Carreras T̩cnicas
23999940,5.6,Carreras T̩cnicas
2103685,6.1,Carreras T̩cnicas
18023906,5.7,Carreras T̩cnicas
14719370,5.4,Carreras T̩cnicas
22398313,5.3,Carreras T̩cnicas
12222829,6.0,Carreras T̩cnicas
10086158,5.0,Carreras T̩cnicas
6247697,5.4,Carreras T̩cnicas
7415868,5.1,Carreras T̩cnicas
4761409,5.3,Carreras T̩cnicas
11806212,5.6,Carreras T̩cnicas
3159902,6.5,Carreras T̩cnicas
1399779,5.3,Carreras T̩cnicas
10912044,5.7,Carreras T̩cnicas
17420820,5.6,Carreras T̩cnicas
5037363,5.5,Carreras T̩cnicas
4604158,5.6,Carreras T̩cnicas
5498923,6.1,Carreras T̩cnicas
605363,5.0,Carreras T̩cnicas
10550343,5.6,Carreras T̩cnicas
20697581,5.9,Carreras T̩cnicas
9510954,5.7,Carreras T̩cnicas
1876412,5.7,Carreras T̩cnicas
1977265,5.1,Carreras T̩cnicas
21535930,6.3,Carreras T̩cnicas
17263193,6.2,Carreras T̩cnicas
3046054,5.3,Carreras T̩cnicas
24755712,5.2,Carreras T̩cnicas
10436958,5.4,Carreras T̩cnicas
5861315,4.8,Carreras T̩cnicas
12371756,5.8,Carreras T̩cnicas
22849795,5.1,Carreras T̩cnicas
16283000,6.3,Carreras T̩cnicas
14781881,5.1,Carreras T̩cnicas
5068531,6.1,Carreras T̩cnicas
22708485,5.7,Carreras T̩cnicas
3150185,6.4,Carreras T̩cnicas
11059579,5.3,Carreras T̩cnicas
21437777,6.0,Carreras T̩cnicas
8721624,6.1,Carreras T̩cnicas
10654846,5.4,Carreras T̩cnicas
9688483,6.5,Carreras T̩cnicas
12460458,5.9,Carreras T̩cnicas
15994757,5.8,Carreras T̩cnicas
9154565,6.0,Carreras T̩cnicas
4881547,5.6,Carreras T̩cnicas
2745571,6.0,Carreras T̩cnicas
5950221,5.1,Carreras T̩cnicas
8187572,5.6,Carreras T̩cnicas
10756517,5.7,Carreras T̩cnicas
11723304,6.1,Carreras T̩cnicas
15578591,6.0,Carreras T̩cnicas
1260347,5.5,Carreras T̩cnicas
16213940,5.7,Carreras T̩cnicas
13543998,5.8,Carreras T̩cnicas
1895573,5.6,Carreras T̩cnicas
24022019,4.6,Carreras T̩cnicas
19851912,5.5,Carreras T̩cnicas
8102156,6.2,Carreras T̩cnicas
7135191,5.9,Carreras T̩cnicas
9170572,5.9,Carreras T̩cnicas
14078231,5.4,Carreras T̩cnicas
466379,5.1,Carreras T̩cnicas
8910780,6.0,Carreras T̩cnicas
1635599,5.4,Carreras T̩cnicas
14785147,5.3,Carreras T̩cnicas
4767573,5.4,Carreras T̩cnicas
6803183,5.6,Carreras T̩cnicas
7971963,5.0,Carreras T̩cnicas
17916898,5.6,Carreras T̩cnicas
23358446,5.4,Carreras T̩cnicas
3918598,5.2,Carreras T̩cnicas
23245242,5.2,Carreras T̩cnicas
10861223,5.8,Carreras T̩cnicas
17904352,5.2,Carreras T̩cnicas
24111075,5.8,Carreras T̩cnicas
1983719,5.3,Carreras T̩cnicas
4553374,5.8,Carreras T̩cnicas
7122549,5.3,Carreras T̩cnicas
23043307,6.8,Carreras T̩cnicas
5087569,5.8,Carreras T̩cnicas
22105179,5.3,Carreras T̩cnicas
18899943,5.8,Carreras T̩cnicas
2980176,6.6,Carreras T̩cnicas
8652132,5.3,Carreras T̩cnicas
7583602,6.3,Carreras T̩cnicas
21469686,4.9,Carreras T̩cnicas
14728635,5.7,Carreras T̩cnicas
17398038,5.6,Carreras T̩cnicas
14194015,5.2,Carreras T̩cnicas
21237496,5.2,Carreras T̩cnicas
15997549,6.2,Carreras T̩cnicas
21771630,6.2,Carreras T̩cnicas
943456,5.8,Carreras T̩cnicas
24975901,6.4,Carreras T̩cnicas
4669318,5.5,Carreras T̩cnicas
16317305,6.0,Carreras T̩cnicas
6604286,5.9,Carreras T̩cnicas
5203744,5.3,Carreras T̩cnicas
22192716,6.6,Carreras T̩cnicas
16115413,5.3,Carreras T̩cnicas
19883168,5.5,Carreras T̩cnicas
9937283,5.6,Carreras T̩cnicas
4394684,6.1,Carreras T̩cnicas
20951137,5.3,Carreras T̩cnicas
9735494,5.3,Carreras T̩cnicas
14643250,5.3,Carreras T̩cnicas
15177057,5.5,Carreras T̩cnicas
21052084,5.9,Carreras T̩cnicas
19622752,5.6,Carreras T̩cnicas
12882846,5.7,Carreras T̩cnicas
15019011,6.1,Carreras T̩cnicas
21962275,6.1,Carreras T̩cnicas
13416822,4.9,Carreras T̩cnicas
2735678,5.8,Carreras T̩cnicas
22309212,6.5,Carreras T̩cnicas
614708,5.6,Carreras T̩cnicas
9261829,5.6,Carreras T̩cnicas
20808201,5.3,Carreras T̩cnicas
18137195,5.8,Carreras T̩cnicas
14831948,5.7,Carreras T̩cnicas
8222049,5.7,Carreras T̩cnicas
18368496,5.6,Carreras T̩cnicas
7355312,5.7,Carreras T̩cnicas
21573588,6.6,Carreras T̩cnicas
5552036,5.3,Carreras T̩cnicas
23175745,5.3,Carreras T̩cnicas
23276274,5.4,Carreras T̩cnicas
7153770,5.4,Carreras T̩cnicas
20505770,5.7,Carreras T̩cnicas
14847783,5.0,Carreras T̩cnicas
14313902,5.6,Carreras T̩cnicas
21689922,5.7,Carreras T̩cnicas
1395939,5.1,Carreras T̩cnicas
22325046,5.7,Carreras T̩cnicas
805124,6.2,Carreras T̩cnicas
16090006,5.8,Carreras T̩cnicas
14386773,5.5,Carreras T̩cnicas
2407625,5.9,Carreras T̩cnicas
2204386,5.5,Carreras T̩cnicas
3273307,5.6,Carreras T̩cnicas
4672586,5.7,Carreras T̩cnicas
12683423,5.7,Carreras T̩cnicas
12582870,5.1,Carreras T̩cnicas
11716696,5.2,Carreras T̩cnicas
6708480,5.0,Carreras Profesionales
5842205,5.4,Carreras T̩cnicas
299252,6.5,Carreras T̩cnicas
20811494,6.1,Carreras T̩cnicas
16971109,5.3,Carreras T̩cnicas
8426841,5.2,Carreras T̩cnicas
15470335,5.4,Carreras T̩cnicas
12800455,5.5,Carreras T̩cnicas
19208881,5.4,Carreras T̩cnicas
6925911,6.3,Carreras T̩cnicas
10461959,6.1,Carreras T̩cnicas
12441365,6.0,Carreras T̩cnicas
2496048,5.1,Carreras T̩cnicas
7201262,5.0,Carreras T̩cnicas
18950118,5.0,Carreras T̩cnicas
10838837,5.1,Carreras T̩cnicas
20913266,5.3,Carreras T̩cnicas
22616900,5.0,Carreras T̩cnicas
15571979,5.2,Carreras T̩cnicas
17809834,6.2,Carreras T̩cnicas
21014505,5.8,Carreras T̩cnicas
23294757,5.7,Carreras T̩cnicas
965191,5.8,Carreras T̩cnicas
965192,5.0,Carreras T̩cnicas
6767831,5.5,Carreras T̩cnicas
11574222,5.6,Carreras T̩cnicas
13451462,5.1,Carreras T̩cnicas
18358758,5.5,Carreras T̩cnicas
23598544,5.4,Carreras T̩cnicas
14620976,5.5,Carreras T̩cnicas
1269061,5.6,Carreras T̩cnicas
23598545,4.4,Carreras T̩cnicas
15170549,5.8,Carreras T̩cnicas
22748552,5.0,Carreras T̩cnicas
22012827,5.7,Carreras T̩cnicas
4489462,5.0,Carreras T̩cnicas
14001550,6.1,Carreras T̩cnicas
11966737,5.3,Carreras T̩cnicas
6626117,5.4,Carreras T̩cnicas
22012826,5.0,Carreras T̩cnicas
19543731,4.9,Carreras T̩cnicas
10262891,5.7,Carreras T̩cnicas
13034458,5.6,Carreras T̩cnicas
16671523,5.2,Carreras T̩cnicas
6957106,5.0,Carreras T̩cnicas
15933747,6.0,Carreras T̩cnicas
19673045,5.4,Carreras T̩cnicas
5355064,5.2,Carreras T̩cnicas
2583517,5.7,Carreras T̩cnicas
5355063,6.4,Carreras T̩cnicas
8401269,5.9,Carreras T̩cnicas
12472419,5.4,Carreras T̩cnicas
21117868,6.1,Carreras T̩cnicas
24855989,6.2,Carreras T̩cnicas
11938361,5.7,Carreras T̩cnicas
18981029,5.6,Carreras T̩cnicas
7248153,5.2,Carreras T̩cnicas
5011058,5.9,Carreras T̩cnicas
23169225,5.0,Carreras T̩cnicas
12488300,5.5,Carreras T̩cnicas
11420181,5.2,Carreras T̩cnicas
23269789,5.5,Carreras T̩cnicas
19965159,5.7,Carreras T̩cnicas
6079596,5.3,Carreras T̩cnicas
18029400,6.1,Carreras T̩cnicas
16225973,5.5,Carreras T̩cnicas
6944535,6.0,Carreras T̩cnicas
21796713,5.5,Carreras T̩cnicas
1603380,4.9,Carreras T̩cnicas
22432443,5.8,Carreras T̩cnicas
9716406,5.1,Carreras T̩cnicas
22966385,6.4,Carreras T̩cnicas
5460061,5.5,Carreras T̩cnicas
2356686,5.4,Carreras T̩cnicas
2153414,5.4,Carreras T̩cnicas
9833417,5.0,Carreras T̩cnicas
1720796,5.9,Carreras T̩cnicas
24685763,4.6,Carreras T̩cnicas
22346892,5.1,Carreras T̩cnicas
6095463,6.2,Carreras T̩cnicas
18811013,5.2,Carreras T̩cnicas
10800481,5.7,Carreras T̩cnicas
20587286,5.0,Carreras T̩cnicas
11710176,5.8,Carreras T̩cnicas
22290089,5.2,Carreras T̩cnicas
5099691,4.8,Carreras T̩cnicas
17050078,5.2,Carreras T̩cnicas
5301525,5.8,Carreras T̩cnicas
12676913,5.2,Carreras T̩cnicas
3598825,6.3,Carreras T̩cnicas
5633950,6.8,Carreras T̩cnicas
18984356,5.3,Carreras T̩cnicas
15246016,5.9,Carreras T̩cnicas
13138214,5.6,Carreras T̩cnicas
5762956,5.1,Carreras T̩cnicas
15908727,5.5,Carreras T̩cnicas
17410477,5.3,Carreras T̩cnicas
19012538,5.6,Carreras T̩cnicas
3311207,5.3,Carreras T̩cnicas
2979621,6.0,Carreras T̩cnicas
7785361,6.4,Carreras T̩cnicas
8752771,4.8,Carreras T̩cnicas
16229172,6.2,Carreras T̩cnicas
19332668,5.7,Carreras T̩cnicas
10787818,5.4,Carreras T̩cnicas
20502469,5.5,Carreras T̩cnicas
24167604,5.4,Carreras T̩cnicas
9748151,5.6,Carreras T̩cnicas
12519854,5.0,Carreras T̩cnicas
22133012,5.6,Carreras T̩cnicas
11985814,5.2,Carreras T̩cnicas
23633615,5.9,Carreras T̩cnicas
19128664,5.5,Carreras T̩cnicas
11652604,4.9,Carreras T̩cnicas
5677491,6.7,Carreras T̩cnicas
13153502,4.9,Carreras T̩cnicas
21585522,6.0,Carreras T̩cnicas
8234070,5.3,Carreras T̩cnicas
5029660,6.2,Carreras T̩cnicas
19780767,5.5,Carreras T̩cnicas
2257849,6.0,Carreras T̩cnicas
23187697,5.0,Carreras T̩cnicas
8695333,6.5,Carreras T̩cnicas
14036068,5.5,Carreras T̩cnicas
12332673,4.8,Carreras T̩cnicas
2561168,5.8,Carreras T̩cnicas
17081474,5.7,Carreras T̩cnicas
13241671,5.9,Carreras T̩cnicas
19217735,5.2,Carreras T̩cnicas
23388938,5.2,Carreras T̩cnicas
541248,5.4,Carreras T̩cnicas
3212495,5.5,Carreras T̩cnicas
13791597,5.2,Carreras T̩cnicas
24472618,5.6,Carreras T̩cnicas
15927211,6.1,Carreras T̩cnicas
11988503,6.0,Carreras T̩cnicas
7715570,4.8,Carreras T̩cnicas
10385909,5.4,Carreras T̩cnicas
23636341,5.7,Carreras T̩cnicas
16260183,5.6,Carreras T̩cnicas
1941926,5.4,Carreras T̩cnicas
8249923,5.3,Carreras T̩cnicas
10401630,4.8,Carreras T̩cnicas
22685584,6.0,Carreras T̩cnicas
9232873,5.2,Carreras T̩cnicas
7298086,5.5,Carreras T̩cnicas
22527736,5.3,Carreras T̩cnicas
13678386,5.8,Carreras T̩cnicas
3431389,5.9,Carreras T̩cnicas
17316005,5.4,Carreras T̩cnicas
14863062,6.0,Carreras T̩cnicas
22673135,5.0,Carreras T̩cnicas
24274586,6.5,Carreras T̩cnicas
4182517,6.5,Carreras T̩cnicas
11125131,5.1,Carreras T̩cnicas
10389160,5.6,Carreras T̩cnicas
16263433,6.2,Carreras T̩cnicas
23307250,5.7,Carreras T̩cnicas
20002734,6.5,Carreras T̩cnicas
11558447,5.2,Carreras T̩cnicas
14661745,5.0,Carreras T̩cnicas
13794918,6.0,Carreras T̩cnicas
2045923,5.6,Carreras T̩cnicas
13593538,5.3,Carreras T̩cnicas
16639737,5.6,Carreras T̩cnicas
13969742,5.6,Carreras T̩cnicas
19742819,5.1,Carreras T̩cnicas
17809289,5.2,Carreras T̩cnicas
3390319,4.8,Carreras T̩cnicas
9264602,5.9,Carreras T̩cnicas
13002813,4.9,Carreras T̩cnicas
13565205,6.0,Carreras T̩cnicas
5554678,6.6,Carreras T̩cnicas
12294871,6.7,Carreras T̩cnicas
22009524,5.9,Carreras T̩cnicas
11862158,6.3,Carreras T̩cnicas
14243541,5.4,Carreras T̩cnicas
20017964,5.2,Carreras T̩cnicas
6132641,5.5,Carreras T̩cnicas
6868036,5.0,Carreras T̩cnicas
23350760,5.1,Carreras T̩cnicas
24217302,5.6,Carreras T̩cnicas
5727512,5.9,Carreras T̩cnicas
22615813,6.5,Carreras T̩cnicas
